"","Entity.x","Code","Year","Annual.precipitation","X","Entity.y"
"6149","Laos","LAO",1956,1835.6816,85,"Laos"
"6150","Laos","LAO",1957,2119.3997,85,"Laos"
"6151","Laos","LAO",1958,1862.9335,85,"Laos"
"6152","Laos","LAO",1959,1751.6947,85,"Laos"
"6153","Laos","LAO",1960,2002.3804,85,"Laos"
"6154","Laos","LAO",1961,2276.1338,85,"Laos"
"6155","Laos","LAO",1962,1820.1178,85,"Laos"
"6156","Laos","LAO",1963,2148.5146,85,"Laos"
"6157","Laos","LAO",1964,2073.882,85,"Laos"
"6158","Laos","LAO",1965,2014.0269,85,"Laos"
"6159","Laos","LAO",1966,1860.0432,85,"Laos"
"6160","Laos","LAO",1967,1682.4558,85,"Laos"
"6161","Laos","LAO",1968,1920.5127,85,"Laos"
"6162","Laos","LAO",1969,1871.8191,85,"Laos"
"6163","Laos","LAO",1970,1917.2765,85,"Laos"
"6164","Laos","LAO",1971,2092.9985,85,"Laos"
"6165","Laos","LAO",1972,2325.0398,85,"Laos"
"6166","Laos","LAO",1973,2178.5732,85,"Laos"
"6167","Laos","LAO",1974,2185.2026,85,"Laos"
"6168","Laos","LAO",1975,2260.0674,85,"Laos"
"6169","Laos","LAO",1976,2061.2944,85,"Laos"
"6170","Laos","LAO",1977,2025.3358,85,"Laos"
"6171","Laos","LAO",1978,2468.562,85,"Laos"
"6172","Laos","LAO",1979,2013.9723,85,"Laos"
"6173","Laos","LAO",1980,2101.9578,85,"Laos"
"6174","Laos","LAO",1981,2534.9458,85,"Laos"
"6175","Laos","LAO",1982,2170.936,85,"Laos"
"6176","Laos","LAO",1983,1969.7234,85,"Laos"
"6177","Laos","LAO",1984,2088.619,85,"Laos"
"6178","Laos","LAO",1985,2036.7715,85,"Laos"
"6179","Laos","LAO",1986,2150.8987,85,"Laos"
"6180","Laos","LAO",1987,1971.5963,85,"Laos"
"6181","Laos","LAO",1988,1836.904,85,"Laos"
"6182","Laos","LAO",1989,2020.8284,85,"Laos"
"6183","Laos","LAO",1990,2150.0903,85,"Laos"
"6184","Laos","LAO",1991,1933.5923,85,"Laos"
"6185","Laos","LAO",1992,1886.8611,85,"Laos"
"6186","Laos","LAO",1993,1808.7196,85,"Laos"
"6187","Laos","LAO",1994,2310.9753,85,"Laos"
"6188","Laos","LAO",1995,2041.3944,85,"Laos"
"6189","Laos","LAO",1996,2083.2861,85,"Laos"
"6190","Laos","LAO",1997,2026.592,85,"Laos"
"6191","Laos","LAO",1998,1578.5013,85,"Laos"
"6192","Laos","LAO",1999,1924.377,85,"Laos"
"6193","Laos","LAO",2000,2051.5583,85,"Laos"
"6194","Laos","LAO",2001,2039.2495,85,"Laos"
"6195","Laos","LAO",2002,2228.4624,85,"Laos"
"6196","Laos","LAO",2003,1742.3584,85,"Laos"
"6197","Laos","LAO",2004,1861.3575,85,"Laos"
"6198","Laos","LAO",2005,1985.8981,85,"Laos"
"6199","Laos","LAO",2006,1914.7982,85,"Laos"
"6200","Laos","LAO",2007,1915.6158,85,"Laos"
"6201","Laos","LAO",2008,2099.545,85,"Laos"
"6202","Laos","LAO",2009,1886.3556,85,"Laos"
"6203","Laos","LAO",2010,1908.2947,85,"Laos"
"6204","Laos","LAO",2011,2152.1133,85,"Laos"
"6205","Laos","LAO",2012,1868.653,85,"Laos"
"6206","Laos","LAO",2013,2055.029,85,"Laos"
"6207","Laos","LAO",2014,1854.0664,85,"Laos"
"6208","Laos","LAO",2015,1876.2891,85,"Laos"
"6209","Laos","LAO",2016,1900.7954,85,"Laos"
"6210","Laos","LAO",2017,2114.555,85,"Laos"
"6211","Laos","LAO",2018,2265.8806,85,"Laos"
"6212","Laos","LAO",2019,1590.5499,85,"Laos"
"6213","Laos","LAO",2020,1737.3104,85,"Laos"
"6214","Laos","LAO",2021,1848.1522,85,"Laos"
"6215","Laos","LAO",2022,2060.0674,85,"Laos"
"6216","Laos","LAO",2023,1817.6981,85,"Laos"
"6217","Latvia","LVA",1940,691.6612,92,"Latvia"
"6218","Latvia","LVA",1941,583.2339,92,"Latvia"
"6219","Latvia","LVA",1942,526.27045,92,"Latvia"
"6220","Latvia","LVA",1943,662.95715,92,"Latvia"
"6221","Latvia","LVA",1944,599.9939,92,"Latvia"
"6222","Latvia","LVA",1945,794.4546,92,"Latvia"
"6223","Latvia","LVA",1946,635.35815,92,"Latvia"
"6224","Latvia","LVA",1947,557.2433,92,"Latvia"
"6225","Latvia","LVA",1948,736.42084,92,"Latvia"
"6226","Latvia","LVA",1949,733.89764,92,"Latvia"
"6227","Latvia","LVA",1950,767.51263,92,"Latvia"
"6228","Latvia","LVA",1951,559.186,92,"Latvia"
"6229","Latvia","LVA",1952,785.3959,92,"Latvia"
"6230","Latvia","LVA",1953,581.5369,92,"Latvia"
"6231","Latvia","LVA",1954,733.60925,92,"Latvia"
"6232","Latvia","LVA",1955,654.3456,92,"Latvia"
"6233","Latvia","LVA",1956,761.2685,92,"Latvia"
"6234","Latvia","LVA",1957,791.84265,92,"Latvia"
"6235","Latvia","LVA",1958,667.75995,92,"Latvia"
"6236","Latvia","LVA",1959,609.27545,92,"Latvia"
"6237","Latvia","LVA",1960,774.87854,92,"Latvia"
"6238","Latvia","LVA",1961,713.88635,92,"Latvia"
"6239","Latvia","LVA",1962,918.01465,92,"Latvia"
"6240","Latvia","LVA",1963,687.49384,92,"Latvia"
"6241","Latvia","LVA",1964,613.03796,92,"Latvia"
"6242","Latvia","LVA",1965,706.4072,92,"Latvia"
"6243","Latvia","LVA",1966,770.5448,92,"Latvia"
"6244","Latvia","LVA",1967,771.82043,92,"Latvia"
"6245","Latvia","LVA",1968,709.02826,92,"Latvia"
"6246","Latvia","LVA",1969,626.31635,92,"Latvia"
"6247","Latvia","LVA",1970,761.42993,92,"Latvia"
"6248","Latvia","LVA",1971,734.2613,92,"Latvia"
"6249","Latvia","LVA",1972,814.87384,92,"Latvia"
"6250","Latvia","LVA",1973,754.32025,92,"Latvia"
"6251","Latvia","LVA",1974,831.3035,92,"Latvia"
"6252","Latvia","LVA",1975,639.0841,92,"Latvia"
"6253","Latvia","LVA",1976,664.2076,92,"Latvia"
"6254","Latvia","LVA",1977,778.4061,92,"Latvia"
"6255","Latvia","LVA",1978,924.3399,92,"Latvia"
"6256","Latvia","LVA",1979,714.3439,92,"Latvia"
"6257","Latvia","LVA",1980,837.4401,92,"Latvia"
"6258","Latvia","LVA",1981,943.94,92,"Latvia"
"6259","Latvia","LVA",1982,657.6494,92,"Latvia"
"6260","Latvia","LVA",1983,832.3184,92,"Latvia"
"6261","Latvia","LVA",1984,762.3872,92,"Latvia"
"6262","Latvia","LVA",1985,857.27515,92,"Latvia"
"6263","Latvia","LVA",1986,822.79834,92,"Latvia"
"6264","Latvia","LVA",1987,779.1719,92,"Latvia"
"6265","Latvia","LVA",1988,831.83765,92,"Latvia"
"6266","Latvia","LVA",1989,790.5021,92,"Latvia"
"6267","Latvia","LVA",1990,940.0885,92,"Latvia"
"6268","Latvia","LVA",1991,765.7362,92,"Latvia"
"6269","Latvia","LVA",1992,682.8632,92,"Latvia"
"6270","Latvia","LVA",1993,787.4119,92,"Latvia"
"6271","Latvia","LVA",1994,776.3783,92,"Latvia"
"6272","Latvia","LVA",1995,736.8195,92,"Latvia"
"6273","Latvia","LVA",1996,615.1847,92,"Latvia"
"6274","Latvia","LVA",1997,793.77234,92,"Latvia"
"6275","Latvia","LVA",1998,901.2329,92,"Latvia"
"6276","Latvia","LVA",1999,703.6698,92,"Latvia"
"6277","Latvia","LVA",2000,703.1801,92,"Latvia"
"6278","Latvia","LVA",2001,816.82135,92,"Latvia"
"6279","Latvia","LVA",2002,677.1986,92,"Latvia"
"6280","Latvia","LVA",2003,703.4344,92,"Latvia"
"6281","Latvia","LVA",2004,767.5202,92,"Latvia"
"6282","Latvia","LVA",2005,678.6274,92,"Latvia"
"6283","Latvia","LVA",2006,611.2526,92,"Latvia"
"6284","Latvia","LVA",2007,799.85956,92,"Latvia"
"6285","Latvia","LVA",2008,821.01666,92,"Latvia"
"6286","Latvia","LVA",2009,817.57227,92,"Latvia"
"6287","Latvia","LVA",2010,857.85645,92,"Latvia"
"6288","Latvia","LVA",2011,704.53845,92,"Latvia"
"6289","Latvia","LVA",2012,917.7246,92,"Latvia"
"6290","Latvia","LVA",2013,676.38257,92,"Latvia"
"6291","Latvia","LVA",2014,773.6653,92,"Latvia"
"6292","Latvia","LVA",2015,682.8981,92,"Latvia"
"6293","Latvia","LVA",2016,820.62274,92,"Latvia"
"6294","Latvia","LVA",2017,893.13416,92,"Latvia"
"6295","Latvia","LVA",2018,557.9807,92,"Latvia"
"6296","Latvia","LVA",2019,760.249,92,"Latvia"
"6297","Latvia","LVA",2020,738.3027,92,"Latvia"
"6298","Latvia","LVA",2021,785.1434,92,"Latvia"
"6299","Latvia","LVA",2022,742.87213,92,"Latvia"
"6300","Latvia","LVA",2023,839.983,92,"Latvia"
"6301","Lesotho","LSO",1940,972.7398,89,"Lesotho"
"6302","Lesotho","LSO",1941,742.4863,89,"Lesotho"
"6303","Lesotho","LSO",1942,1201.3589,89,"Lesotho"
"6304","Lesotho","LSO",1943,1121.1028,89,"Lesotho"
"6305","Lesotho","LSO",1944,1186.8121,89,"Lesotho"
"6306","Lesotho","LSO",1945,1024.9248,89,"Lesotho"
"6307","Lesotho","LSO",1946,1049.6559,89,"Lesotho"
"6308","Lesotho","LSO",1947,1012.08405,89,"Lesotho"
"6309","Lesotho","LSO",1948,1061.6361,89,"Lesotho"
"6310","Lesotho","LSO",1949,599.32635,89,"Lesotho"
"6311","Lesotho","LSO",1950,1245.6459,89,"Lesotho"
"6312","Lesotho","LSO",1951,955.41656,89,"Lesotho"
"6313","Lesotho","LSO",1952,1003.1385,89,"Lesotho"
"6314","Lesotho","LSO",1953,1013.34424,89,"Lesotho"
"6315","Lesotho","LSO",1954,563.8997,89,"Lesotho"
"6316","Lesotho","LSO",1955,911.4459,89,"Lesotho"
"6317","Lesotho","LSO",1956,1230.3237,89,"Lesotho"
"6318","Lesotho","LSO",1957,1222.053,89,"Lesotho"
"6319","Lesotho","LSO",1958,1195.1648,89,"Lesotho"
"6320","Lesotho","LSO",1959,1198.4518,89,"Lesotho"
"6321","Lesotho","LSO",1960,1297.5801,89,"Lesotho"
"6322","Lesotho","LSO",1961,1192.7522,89,"Lesotho"
"6323","Lesotho","LSO",1962,1063.891,89,"Lesotho"
"6324","Lesotho","LSO",1963,1291.6329,89,"Lesotho"
"6325","Lesotho","LSO",1964,1104.3943,89,"Lesotho"
"6326","Lesotho","LSO",1965,776.68524,89,"Lesotho"
"6327","Lesotho","LSO",1966,978.083,89,"Lesotho"
"6328","Lesotho","LSO",1967,1145.6792,89,"Lesotho"
"6329","Lesotho","LSO",1968,973.9903,89,"Lesotho"
"6330","Lesotho","LSO",1969,957.987,89,"Lesotho"
"6331","Lesotho","LSO",1970,1072.9014,89,"Lesotho"
"6332","Lesotho","LSO",1971,1173.8314,89,"Lesotho"
"6333","Lesotho","LSO",1972,1078.6698,89,"Lesotho"
"6334","Lesotho","LSO",1973,1080.1759,89,"Lesotho"
"6335","Lesotho","LSO",1974,1268.6008,89,"Lesotho"
"6336","Lesotho","LSO",1975,1187.7216,89,"Lesotho"
"6337","Lesotho","LSO",1976,1290.0118,89,"Lesotho"
"6338","Lesotho","LSO",1977,1169.9839,89,"Lesotho"
"6339","Lesotho","LSO",1978,1108.3717,89,"Lesotho"
"6340","Lesotho","LSO",1979,1094.2817,89,"Lesotho"
"6341","Lesotho","LSO",1980,860.4908,89,"Lesotho"
"6342","Lesotho","LSO",1981,1009.0508,89,"Lesotho"
"6343","Lesotho","LSO",1982,942.9966,89,"Lesotho"
"6344","Lesotho","LSO",1983,1029.676,89,"Lesotho"
"6345","Lesotho","LSO",1984,923.86884,89,"Lesotho"
"6346","Lesotho","LSO",1985,1138.1836,89,"Lesotho"
"6347","Lesotho","LSO",1986,1233.8184,89,"Lesotho"
"6348","Lesotho","LSO",1987,1443.3772,89,"Lesotho"
"6349","Lesotho","LSO",1988,1484.0845,89,"Lesotho"
"6350","Lesotho","LSO",1989,1319.1726,89,"Lesotho"
"6351","Lesotho","LSO",1990,995.67444,89,"Lesotho"
"6352","Lesotho","LSO",1991,1280.6605,89,"Lesotho"
"6353","Lesotho","LSO",1992,744.1334,89,"Lesotho"
"6354","Lesotho","LSO",1993,1174.5419,89,"Lesotho"
"6355","Lesotho","LSO",1994,951.2226,89,"Lesotho"
"6356","Lesotho","LSO",1995,1093.2435,89,"Lesotho"
"6357","Lesotho","LSO",1996,1319.3849,89,"Lesotho"
"6358","Lesotho","LSO",1997,1186.1322,89,"Lesotho"
"6359","Lesotho","LSO",1998,1112.8118,89,"Lesotho"
"6360","Lesotho","LSO",1999,988.75574,89,"Lesotho"
"6361","Lesotho","LSO",2000,1262.7059,89,"Lesotho"
"6362","Lesotho","LSO",2001,1222.0184,89,"Lesotho"
"6363","Lesotho","LSO",2002,1140.9795,89,"Lesotho"
"6364","Lesotho","LSO",2003,931.2398,89,"Lesotho"
"6365","Lesotho","LSO",2004,1113.0322,89,"Lesotho"
"6366","Lesotho","LSO",2005,1052.4294,89,"Lesotho"
"6367","Lesotho","LSO",2006,1299.936,89,"Lesotho"
"6368","Lesotho","LSO",2007,913.85266,89,"Lesotho"
"6369","Lesotho","LSO",2008,944.4179,89,"Lesotho"
"6370","Lesotho","LSO",2009,986.555,89,"Lesotho"
"6371","Lesotho","LSO",2010,1083.1912,89,"Lesotho"
"6372","Lesotho","LSO",2011,1067.9431,89,"Lesotho"
"6373","Lesotho","LSO",2012,1013.7413,89,"Lesotho"
"6374","Lesotho","LSO",2013,871.39026,89,"Lesotho"
"6375","Lesotho","LSO",2014,1014.6318,89,"Lesotho"
"6376","Lesotho","LSO",2015,750.6925,89,"Lesotho"
"6377","Lesotho","LSO",2016,1020.36163,89,"Lesotho"
"6378","Lesotho","LSO",2017,926.578,89,"Lesotho"
"6379","Lesotho","LSO",2018,885.6642,89,"Lesotho"
"6380","Lesotho","LSO",2019,787.50146,89,"Lesotho"
"6381","Lesotho","LSO",2020,1179.4968,89,"Lesotho"
"6382","Lesotho","LSO",2021,1227.0725,89,"Lesotho"
"6383","Lesotho","LSO",2022,1315.2462,89,"Lesotho"
"6384","Lesotho","LSO",2023,1134.26,89,"Lesotho"
"6385","Liberia","LBR",1940,2075.9949,86,"Liberia"
"6386","Liberia","LBR",1941,2410.2427,86,"Liberia"
"6387","Liberia","LBR",1942,1797.9703,86,"Liberia"
"6388","Liberia","LBR",1943,1775.9244,86,"Liberia"
"6389","Liberia","LBR",1944,2236.4475,86,"Liberia"
"6390","Liberia","LBR",1945,1738.0857,86,"Liberia"
"6391","Liberia","LBR",1946,1928.2572,86,"Liberia"
"6392","Liberia","LBR",1947,1995.528,86,"Liberia"
"6393","Liberia","LBR",1948,1951.8359,86,"Liberia"
"6394","Liberia","LBR",1949,2175.214,86,"Liberia"
"6395","Liberia","LBR",1950,2086.188,86,"Liberia"
"6396","Liberia","LBR",1951,2227.981,86,"Liberia"
"6397","Liberia","LBR",1952,2617.9836,86,"Liberia"
"6398","Liberia","LBR",1953,2126.6387,86,"Liberia"
"6399","Liberia","LBR",1954,2061.1846,86,"Liberia"
"6400","Liberia","LBR",1955,2081.3992,86,"Liberia"
"6401","Liberia","LBR",1956,2156.3362,86,"Liberia"
"6402","Liberia","LBR",1957,2698.587,86,"Liberia"
"6403","Liberia","LBR",1958,1893.0616,86,"Liberia"
"6404","Liberia","LBR",1959,2177.8464,86,"Liberia"
"6405","Liberia","LBR",1960,2149.76,86,"Liberia"
"6406","Liberia","LBR",1961,1931.2253,86,"Liberia"
"6407","Liberia","LBR",1962,2111.752,86,"Liberia"
"6408","Liberia","LBR",1963,2492.317,86,"Liberia"
"6409","Liberia","LBR",1964,1931.0183,86,"Liberia"
"6410","Liberia","LBR",1965,2201.2283,86,"Liberia"
"6411","Liberia","LBR",1966,2169.0403,86,"Liberia"
"6412","Liberia","LBR",1967,2285.0295,86,"Liberia"
"6413","Liberia","LBR",1968,3090.1672,86,"Liberia"
"6414","Liberia","LBR",1969,2443.1262,86,"Liberia"
"6415","Liberia","LBR",1970,2345.9395,86,"Liberia"
"6416","Liberia","LBR",1971,2422.3506,86,"Liberia"
"6417","Liberia","LBR",1972,2562.8923,86,"Liberia"
"6418","Liberia","LBR",1973,2311.0732,86,"Liberia"
"6419","Liberia","LBR",1974,2194.8367,86,"Liberia"
"6420","Liberia","LBR",1975,2258.7512,86,"Liberia"
"6421","Liberia","LBR",1976,2331.386,86,"Liberia"
"6422","Liberia","LBR",1977,2226.1365,86,"Liberia"
"6423","Liberia","LBR",1978,2453.3315,86,"Liberia"
"6424","Liberia","LBR",1979,2668.8748,86,"Liberia"
"6425","Liberia","LBR",1980,2748.9365,86,"Liberia"
"6426","Liberia","LBR",1981,2416.3076,86,"Liberia"
"6427","Liberia","LBR",1982,2217.0642,86,"Liberia"
"6428","Liberia","LBR",1983,2074.5803,86,"Liberia"
"6429","Liberia","LBR",1984,2632.1555,86,"Liberia"
"6430","Liberia","LBR",1985,2417.4094,86,"Liberia"
"6431","Liberia","LBR",1986,2146.265,86,"Liberia"
"6432","Liberia","LBR",1987,2452.6973,86,"Liberia"
"6433","Liberia","LBR",1988,2514.293,86,"Liberia"
"6434","Liberia","LBR",1989,2352.794,86,"Liberia"
"6435","Liberia","LBR",1990,2237.6165,86,"Liberia"
"6436","Liberia","LBR",1991,2230.694,86,"Liberia"
"6437","Liberia","LBR",1992,2141.536,86,"Liberia"
"6438","Liberia","LBR",1993,2337.9265,86,"Liberia"
"6439","Liberia","LBR",1994,2149.7764,86,"Liberia"
"6440","Liberia","LBR",1995,2450.6682,86,"Liberia"
"6441","Liberia","LBR",1996,2438.33,86,"Liberia"
"6442","Liberia","LBR",1997,2163.9011,86,"Liberia"
"6443","Liberia","LBR",1998,2348.6755,86,"Liberia"
"6444","Liberia","LBR",1999,2192.8315,86,"Liberia"
"6445","Liberia","LBR",2000,2075.3896,86,"Liberia"
"6446","Liberia","LBR",2001,2207.6555,86,"Liberia"
"6447","Liberia","LBR",2002,2419.4531,86,"Liberia"
"6448","Liberia","LBR",2003,2448.2644,86,"Liberia"
"6449","Liberia","LBR",2004,2406.6584,86,"Liberia"
"6450","Liberia","LBR",2005,2455.6455,86,"Liberia"
"6451","Liberia","LBR",2006,2320.4106,86,"Liberia"
"6452","Liberia","LBR",2007,2406.1167,86,"Liberia"
"6453","Liberia","LBR",2008,2440.91,86,"Liberia"
"6454","Liberia","LBR",2009,1996.8815,86,"Liberia"
"6455","Liberia","LBR",2010,2516.485,86,"Liberia"
"6456","Liberia","LBR",2011,2123.047,86,"Liberia"
"6457","Liberia","LBR",2012,2206.3455,86,"Liberia"
"6458","Liberia","LBR",2013,2133.7952,86,"Liberia"
"6459","Liberia","LBR",2014,2328.517,86,"Liberia"
"6460","Liberia","LBR",2015,2104.6353,86,"Liberia"
"6461","Liberia","LBR",2016,2211.9275,86,"Liberia"
"6462","Liberia","LBR",2017,2589.106,86,"Liberia"
"6463","Liberia","LBR",2018,2604.0916,86,"Liberia"
"6464","Liberia","LBR",2019,2762.9094,86,"Liberia"
"6465","Liberia","LBR",2020,2193.7673,86,"Liberia"
"6466","Liberia","LBR",2021,2553.5044,86,"Liberia"
"6467","Liberia","LBR",2022,2380.7803,86,"Liberia"
"6468","Liberia","LBR",2023,2282.11,86,"Liberia"
"6469","Libya","LBY",1940,16.217106,87,"Libya"
"6470","Libya","LBY",1941,14.228053,87,"Libya"
"6471","Libya","LBY",1942,37.435814,87,"Libya"
"6472","Libya","LBY",1943,45.731396,87,"Libya"
"6473","Libya","LBY",1944,18.890285,87,"Libya"
"6474","Libya","LBY",1945,24.908476,87,"Libya"
"6475","Libya","LBY",1946,14.540618,87,"Libya"
"6476","Libya","LBY",1947,24.943192,87,"Libya"
"6477","Libya","LBY",1948,18.527094,87,"Libya"
"6478","Libya","LBY",1949,22.170702,87,"Libya"
"6479","Libya","LBY",1950,20.391365,87,"Libya"
"6480","Libya","LBY",1951,22.233126,87,"Libya"
"6481","Libya","LBY",1952,16.192879,87,"Libya"
"6482","Libya","LBY",1953,30.800367,87,"Libya"
"6483","Libya","LBY",1954,20.71338,87,"Libya"
"6484","Libya","LBY",1955,13.08769,87,"Libya"
"6485","Libya","LBY",1956,24.7504,87,"Libya"
"6486","Libya","LBY",1957,42.434364,87,"Libya"
"6487","Libya","LBY",1958,15.114577,87,"Libya"
"6488","Libya","LBY",1959,13.2302,87,"Libya"
"6489","Libya","LBY",1960,20.209623,87,"Libya"
"6490","Libya","LBY",1961,22.080776,87,"Libya"
"6491","Libya","LBY",1962,29.963531,87,"Libya"
"6492","Libya","LBY",1963,29.99396,87,"Libya"
"6493","Libya","LBY",1964,21.816288,87,"Libya"
"6494","Libya","LBY",1965,23.257183,87,"Libya"
"6495","Libya","LBY",1966,37.198547,87,"Libya"
"6496","Libya","LBY",1967,27.482277,87,"Libya"
"6497","Libya","LBY",1968,22.363197,87,"Libya"
"6498","Libya","LBY",1969,45.095924,87,"Libya"
"6499","Libya","LBY",1970,14.7462635,87,"Libya"
"6500","Libya","LBY",1971,22.907564,87,"Libya"
"6501","Libya","LBY",1972,49.787792,87,"Libya"
"6502","Libya","LBY",1973,17.214151,87,"Libya"
"6503","Libya","LBY",1974,29.33741,87,"Libya"
"6504","Libya","LBY",1975,21.804142,87,"Libya"
"6505","Libya","LBY",1976,54.697887,87,"Libya"
"6506","Libya","LBY",1977,14.50752,87,"Libya"
"6507","Libya","LBY",1978,29.643501,87,"Libya"
"6508","Libya","LBY",1979,20.857563,87,"Libya"
"6509","Libya","LBY",1980,23.217613,87,"Libya"
"6510","Libya","LBY",1981,16.110662,87,"Libya"
"6511","Libya","LBY",1982,31.320496,87,"Libya"
"6512","Libya","LBY",1983,19.517279,87,"Libya"
"6513","Libya","LBY",1984,25.320578,87,"Libya"
"6514","Libya","LBY",1985,38.176723,87,"Libya"
"6515","Libya","LBY",1986,30.48318,87,"Libya"
"6516","Libya","LBY",1987,20.011068,87,"Libya"
"6517","Libya","LBY",1988,34.437435,87,"Libya"
"6518","Libya","LBY",1989,17.15137,87,"Libya"
"6519","Libya","LBY",1990,27.188368,87,"Libya"
"6520","Libya","LBY",1991,40.53185,87,"Libya"
"6521","Libya","LBY",1992,22.10093,87,"Libya"
"6522","Libya","LBY",1993,27.638178,87,"Libya"
"6523","Libya","LBY",1994,28.839556,87,"Libya"
"6524","Libya","LBY",1995,25.803043,87,"Libya"
"6525","Libya","LBY",1996,25.44392,87,"Libya"
"6526","Libya","LBY",1997,21.155415,87,"Libya"
"6527","Libya","LBY",1998,19.875526,87,"Libya"
"6528","Libya","LBY",1999,22.64532,87,"Libya"
"6529","Libya","LBY",2000,23.404436,87,"Libya"
"6530","Libya","LBY",2001,12.3773775,87,"Libya"
"6531","Libya","LBY",2002,21.130163,87,"Libya"
"6532","Libya","LBY",2003,21.54404,87,"Libya"
"6533","Libya","LBY",2004,20.03156,87,"Libya"
"6534","Libya","LBY",2005,29.919434,87,"Libya"
"6535","Libya","LBY",2006,28.794386,87,"Libya"
"6536","Libya","LBY",2007,22.142487,87,"Libya"
"6537","Libya","LBY",2008,28.73318,87,"Libya"
"6538","Libya","LBY",2009,15.106964,87,"Libya"
"6539","Libya","LBY",2010,13.603222,87,"Libya"
"6540","Libya","LBY",2011,31.007776,87,"Libya"
"6541","Libya","LBY",2012,20.577242,87,"Libya"
"6542","Libya","LBY",2013,18.604298,87,"Libya"
"6543","Libya","LBY",2014,18.19937,87,"Libya"
"6544","Libya","LBY",2015,26.914343,87,"Libya"
"6545","Libya","LBY",2016,12.996592,87,"Libya"
"6546","Libya","LBY",2017,29.424967,87,"Libya"
"6547","Libya","LBY",2018,24.205824,87,"Libya"
"6548","Libya","LBY",2019,27.339493,87,"Libya"
"6549","Libya","LBY",2020,21.929268,87,"Libya"
"6550","Libya","LBY",2021,10.937752,87,"Libya"
"6551","Libya","LBY",2022,15.375472,87,"Libya"
"6552","Libya","LBY",2023,16.765034,87,"Libya"
"6553","Lithuania","LTU",1940,690.55,90,"Lithuania"
"6554","Lithuania","LTU",1941,592.67865,90,"Lithuania"
"6555","Lithuania","LTU",1942,524.16754,90,"Lithuania"
"6556","Lithuania","LTU",1943,687.2991,90,"Lithuania"
"6557","Lithuania","LTU",1944,578.53076,90,"Lithuania"
"6558","Lithuania","LTU",1945,762.26733,90,"Lithuania"
"6559","Lithuania","LTU",1946,631.9893,90,"Lithuania"
"6560","Lithuania","LTU",1947,605.1384,90,"Lithuania"
"6561","Lithuania","LTU",1948,701.15314,90,"Lithuania"
"6562","Lithuania","LTU",1949,741.3982,90,"Lithuania"
"6563","Lithuania","LTU",1950,820.2386,90,"Lithuania"
"6564","Lithuania","LTU",1951,562.153,90,"Lithuania"
"6565","Lithuania","LTU",1952,757.7981,90,"Lithuania"
"6566","Lithuania","LTU",1953,569.73724,90,"Lithuania"
"6567","Lithuania","LTU",1954,792.46265,90,"Lithuania"
"6568","Lithuania","LTU",1955,624.1017,90,"Lithuania"
"6569","Lithuania","LTU",1956,744.2198,90,"Lithuania"
"6570","Lithuania","LTU",1957,765.9586,90,"Lithuania"
"6571","Lithuania","LTU",1958,754.04205,90,"Lithuania"
"6572","Lithuania","LTU",1959,597.39703,90,"Lithuania"
"6573","Lithuania","LTU",1960,837.2405,90,"Lithuania"
"6574","Lithuania","LTU",1961,694.9152,90,"Lithuania"
"6575","Lithuania","LTU",1962,852.8612,90,"Lithuania"
"6576","Lithuania","LTU",1963,714.8593,90,"Lithuania"
"6577","Lithuania","LTU",1964,636.5168,90,"Lithuania"
"6578","Lithuania","LTU",1965,701.3064,90,"Lithuania"
"6579","Lithuania","LTU",1966,763.24866,90,"Lithuania"
"6580","Lithuania","LTU",1967,786.76514,90,"Lithuania"
"6581","Lithuania","LTU",1968,704.15265,90,"Lithuania"
"6582","Lithuania","LTU",1969,694.1852,90,"Lithuania"
"6583","Lithuania","LTU",1970,795.2339,90,"Lithuania"
"6584","Lithuania","LTU",1971,678.43005,90,"Lithuania"
"6585","Lithuania","LTU",1972,892.7771,90,"Lithuania"
"6586","Lithuania","LTU",1973,746.5041,90,"Lithuania"
"6587","Lithuania","LTU",1974,878.2797,90,"Lithuania"
"6588","Lithuania","LTU",1975,634.4469,90,"Lithuania"
"6589","Lithuania","LTU",1976,641.66003,90,"Lithuania"
"6590","Lithuania","LTU",1977,796.40955,90,"Lithuania"
"6591","Lithuania","LTU",1978,848.4448,90,"Lithuania"
"6592","Lithuania","LTU",1979,732.41833,90,"Lithuania"
"6593","Lithuania","LTU",1980,894.02106,90,"Lithuania"
"6594","Lithuania","LTU",1981,888.1825,90,"Lithuania"
"6595","Lithuania","LTU",1982,645.8339,90,"Lithuania"
"6596","Lithuania","LTU",1983,807.7602,90,"Lithuania"
"6597","Lithuania","LTU",1984,744.72675,90,"Lithuania"
"6598","Lithuania","LTU",1985,854.50037,90,"Lithuania"
"6599","Lithuania","LTU",1986,822.87494,90,"Lithuania"
"6600","Lithuania","LTU",1987,799.76044,90,"Lithuania"
"6601","Lithuania","LTU",1988,782.66284,90,"Lithuania"
"6602","Lithuania","LTU",1989,820.74445,90,"Lithuania"
"6603","Lithuania","LTU",1990,893.1887,90,"Lithuania"
"6604","Lithuania","LTU",1991,675.51917,90,"Lithuania"
"6605","Lithuania","LTU",1992,683.54785,90,"Lithuania"
"6606","Lithuania","LTU",1993,799.0507,90,"Lithuania"
"6607","Lithuania","LTU",1994,796.9678,90,"Lithuania"
"6608","Lithuania","LTU",1995,776.05774,90,"Lithuania"
